u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque,profile_id
92.98795318603516,18.846973419189453,19.063886642456055,-82.08722686767578,18.322242736816406,4313.6005859375,-117.41402435302734,53.78488540649414,24.38848876953125,18.33513069152832,19.8507137298584,40.28695297241211,17
92.54691314697266,18.823898315429688,19.151784896850586,-84.78216552734375,18.352115631103516,4508.1884765625,-124.77225494384766,53.489444732666016,24.40505599975586,18.355045318603516,19.85068702697754,42.57666015625,17
92.40385437011719,18.79880142211914,19.268789291381836,-86.73978424072266,18.354576110839844,4647.59716796875,-130.01950073242188,53.298057556152344,24.35106086730957,18.368284225463867,19.85066795349121,44.24040222167969,17
92.2059097290039,18.78588104248047,19.328466415405273,-88.09082794189453,18.364187240600586,4747.486328125,-133.8542022705078,53.1298828125,24.31991958618164,18.377105712890625,19.85065460205078,45.470333099365234,17
92.09673309326172,18.79399871826172,19.36583709716797,-89.07040405273438,18.354745864868164,4819.05224609375,-136.546630859375,53.017860412597656,24.372678756713867,18.403942108154297,19.850645065307617,46.2697868347168,17
92.01148223876953,18.818294525146484,19.408445358276367,-89.87602233886719,18.339622497558594,4870.3310546875,-138.45619201660156,52.977725982666016,24.45685386657715,18.428401947021484,19.850637435913086,46.89150619506836,17
91.97666931152344,18.82773208618164,19.49983787536621,-90.3504867553711,18.368310928344727,4907.0751953125,-139.76492309570312,52.909976959228516,24.49435043334961,18.442180633544922,19.85063362121582,47.29391098022461,17
91.69170379638672,18.838125228881836,19.522172927856445,-90.84911346435547,18.395814895629883,4933.40966796875,-140.7449493408203,52.8604736328125,24.567909240722656,18.44553565979004,19.850629806518555,47.627655029296875,17
91.69003295898438,18.877582550048828,19.474287033081055,-91.24068450927734,18.418975830078125,4952.2763671875,-141.37391662597656,52.909278869628906,24.632112503051758,18.446313858032227,19.85062599182129,47.859588623046875,17
91.55169677734375,18.936710357666016,19.48499298095703,-91.4311294555664,18.484394073486328,4965.794921875,-141.8997344970703,52.88905715942383,24.708045959472656,18.447298049926758,19.850624084472656,48.02729797363281,17
91.50399780273438,18.968761444091797,19.562297821044922,-91.54257202148438,18.54539680480957,4975.4814453125,-142.18499755859375,52.83537292480469,24.72052001953125,18.443952560424805,19.850624084472656,48.115848541259766,17
91.42022705078125,18.983036041259766,19.638391494750977,-91.69178009033203,18.610069274902344,4982.42138671875,-142.4309539794922,52.83867263793945,24.72442054748535,18.44872283935547,19.850622177124023,48.204627990722656,17
91.32386779785156,18.99272918701172,19.692073822021484,-91.68550872802734,18.699739456176758,4987.3896484375,-142.6726837158203,52.78606033325195,24.735881805419922,18.454891204833984,19.850622177124023,48.18384552001953,17
91.21046447753906,19.007471084594727,19.737016677856445,-91.67628479003906,18.77998924255371,4990.94775390625,-142.80726623535156,52.726505279541016,24.746356964111328,18.458534240722656,19.850622177124023,48.34700012207031,17
91.3033447265625,19.02474594116211,19.76922035217285,-91.61979675292969,18.857229232788086,4993.49267578125,-143.00286865234375,52.71538162231445,24.85456085205078,18.46211051940918,19.85062026977539,48.404544830322266,17
91.31778717041016,19.035802841186523,19.792293548583984,-91.60912322998047,18.9237060546875,4995.330078125,-143.25753784179688,52.74920654296875,24.896831512451172,18.461320877075195,19.85062026977539,48.50986099243164,17
91.50395965576172,19.015974044799805,19.82242202758789,-91.54717254638672,18.96208381652832,4996.64111328125,-143.35740661621094,52.75727844238281,24.881637573242188,18.49074363708496,19.85062026977539,48.54697036743164,17
91.63202667236328,18.96730613708496,19.874452590942383,-91.4458236694336,18.983749389648438,4997.576171875,-143.49758911132812,52.756065368652344,24.887523651123047,18.52867889404297,19.85062026977539,48.53339767456055,17
91.72813415527344,18.930755615234375,19.98326873779297,-91.4430160522461,19.019283294677734,4998.25927734375,-143.5975799560547,52.76506042480469,24.935457229614258,18.542827606201172,19.85062026977539,48.466102600097656,17
91.69637298583984,18.891033172607422,20.149574279785156,-91.49674224853516,19.04203224182129,4998.74267578125,-143.61700439453125,52.77028274536133,24.98430633544922,18.56760025024414,19.85062026977539,48.440162658691406,17
91.80187225341797,18.847352981567383,20.39146614074707,-91.42882537841797,19.054651260375977,4999.08154296875,-143.5697021484375,52.723758697509766,25.064411163330078,18.588886260986328,19.85062026977539,48.3516960144043,17
91.72537231445312,18.816923141479492,20.70502281188965,-91.5869140625,19.089569091796875,4999.33203125,-143.61367797851562,52.77153015136719,25.091392517089844,18.609140396118164,19.85062026977539,48.38402557373047,17
91.7433853149414,18.790048599243164,20.900476455688477,-91.56077575683594,19.175922393798828,4999.501953125,-143.51382446289062,52.73678970336914,25.134544372558594,18.621814727783203,19.85062026977539,48.383758544921875,17
91.68592071533203,18.775930404663086,21.030183792114258,-91.59564208984375,19.247650146484375,4999.62646484375,-143.4749755859375,52.745975494384766,25.1438045501709,18.62425422668457,19.85062026977539,48.3618049621582,17
91.604248046875,18.786380767822266,21.160490036010742,-91.66465759277344,19.29424476623535,4999.7333984375,-143.4610137939453,52.797237396240234,25.193220138549805,18.629547119140625,19.85062026977539,48.36323547363281,17
91.5041732788086,18.812545776367188,21.267539978027344,-91.68872833251953,19.372358322143555,4999.796875,-143.32260131835938,52.77402114868164,25.221752166748047,18.63735580444336,19.85062026977539,48.35036849975586,17
91.62711334228516,18.834821701049805,21.488279342651367,-91.7686538696289,19.466169357299805,4999.83837890625,-143.16436767578125,52.8232307434082,25.26532745361328,18.657835006713867,19.85062026977539,48.39472198486328,17
91.66987609863281,18.843082427978516,21.7503662109375,-91.83112335205078,19.548171997070312,4999.87353515625,-143.07240295410156,52.83293533325195,25.305328369140625,18.70764923095703,19.85062026977539,48.40420150756836,17
91.66087341308594,18.865236282348633,21.953920364379883,-91.92790985107422,19.608903884887695,4999.89794921875,-143.0134735107422,52.87471389770508,25.348220825195312,18.77098274230957,19.85062026977539,48.38418960571289,17
91.66999053955078,18.90862274169922,22.152219772338867,-91.94959259033203,19.651376724243164,4999.91015625,-142.934326171875,52.87958526611328,25.35770034790039,18.817768096923828,19.85062026977539,48.39691162109375,17
91.57463073730469,18.946422576904297,22.362106323242188,-91.99981689453125,19.69723129272461,4999.92236328125,-142.9180450439453,52.88457107543945,25.376012802124023,18.85618019104004,19.85062026977539,48.343074798583984,17
91.35859680175781,18.974166870117188,22.575307846069336,-92.13192749023438,19.737548828125,4999.935546875,-142.8423309326172,52.85838317871094,25.415790557861328,18.894393920898438,19.85062026977539,48.420318603515625,17
91.36665344238281,18.993236541748047,22.796695709228516,-92.13973236083984,19.766977310180664,4999.93603515625,-142.77145385742188,52.87234878540039,25.498889923095703,18.91415023803711,19.85062026977539,48.39601516723633,17
91.25337219238281,19.007112503051758,23.04731559753418,-92.17597198486328,19.78999137878418,4999.9453125,-142.767822265625,52.858856201171875,25.600404739379883,18.931915283203125,19.85062026977539,48.37667465209961,17
91.19622802734375,19.020980834960938,23.255746841430664,-92.14096069335938,19.807178497314453,4999.95068359375,-142.75088500976562,52.82914352416992,25.662796020507812,18.944040298461914,19.85062026977539,48.368343353271484,17
91.13642120361328,19.01303482055664,23.34762954711914,-92.06935119628906,19.81949234008789,4999.9521484375,-142.78134155273438,52.8055419921875,25.659435272216797,18.96158790588379,19.85062026977539,48.376956939697266,17
91.0865249633789,18.984661102294922,23.3808536529541,-92.03020477294922,19.82831573486328,4999.9541015625,-142.86749267578125,52.80385208129883,25.682533264160156,18.994688034057617,19.85062026977539,48.40718078613281,17
91.0305404663086,18.95289421081543,23.424766540527344,-92.02114868164062,19.834638595581055,4999.95361328125,-142.88937377929688,52.780906677246094,25.713926315307617,19.033458709716797,19.85062026977539,48.38267135620117,17
91.22318267822266,18.905672073364258,23.50649070739746,-91.84054565429688,19.839168548583984,4999.94873046875,-142.94564819335938,52.75315856933594,25.771413803100586,19.05862808227539,19.85062026977539,48.48284149169922,17
91.40493774414062,18.861948013305664,23.702577590942383,-91.79922485351562,19.84241485595703,4999.95751953125,-143.03204345703125,52.81324768066406,25.83928680419922,19.07592010498047,19.85062026977539,48.46073532104492,17
91.52488708496094,18.832420349121094,23.950462341308594,-91.65341186523438,19.844741821289062,4999.955078125,-143.1394805908203,52.7796630859375,25.880931854248047,19.09436798095703,19.85062026977539,48.39451599121094,17
91.61347961425781,18.808345794677734,24.162813186645508,-91.64830017089844,19.846406936645508,4999.96044921875,-143.23919677734375,52.78006362915039,25.932897567749023,19.106937408447266,19.85062026977539,48.431114196777344,17
91.72055053710938,18.78609848022461,24.37574577331543,-91.56175994873047,19.84760093688965,4999.96044921875,-143.25607299804688,52.776649475097656,25.896507263183594,19.130859375,19.85062026977539,48.378570556640625,17
91.68611907958984,18.77888298034668,24.53831672668457,-91.5801773071289,19.84845733642578,4999.958984375,-143.20330810546875,52.781578063964844,25.844209671020508,19.149372100830078,19.85062026977539,48.41249465942383,17
91.75119018554688,18.781654357910156,24.648727416992188,-91.62676239013672,19.90829086303711,4999.951171875,-143.1453094482422,52.812984466552734,25.91022491455078,19.167985916137695,19.85062026977539,48.42960739135742,17
91.67605590820312,18.80059051513672,24.719297409057617,-91.71241760253906,19.925331115722656,4999.9560546875,-143.14918518066406,52.82122802734375,25.99282455444336,19.184419631958008,19.85062026977539,48.35683059692383,17
91.60262298583984,18.82907485961914,24.828344345092773,-91.73381042480469,19.983112335205078,4999.95263671875,-143.13267517089844,52.809181213378906,26.006126403808594,19.204057693481445,19.85062026977539,48.37440490722656,17
91.51956939697266,18.84478187561035,24.977962493896484,-91.77494049072266,20.147375106811523,4999.95361328125,-143.11680603027344,52.79948425292969,26.033472061157227,19.223960876464844,19.85062026977539,48.357017517089844,17
91.49896240234375,18.882200241088867,25.06825828552246,-91.84781646728516,20.2703800201416,4999.958984375,-143.0408935546875,52.80732727050781,26.092580795288086,19.246591567993164,19.85062026977539,48.33122253417969,17
91.34884643554688,18.939420700073242,25.130290985107422,-91.9013671875,20.336606979370117,4999.95849609375,-142.9513397216797,52.7680778503418,26.13123321533203,19.259923934936523,19.85062026977539,48.41606903076172,17
91.43663787841797,18.98342514038086,25.296525955200195,-92.0875473022461,20.56110191345215,4999.96142578125,-142.83285522460938,52.87370681762695,26.212135314941406,19.267772674560547,19.85062026977539,48.46357345581055,17
91.51195526123047,19.01854705810547,25.458280563354492,-92.08676147460938,20.829177856445312,4999.95654296875,-142.71932983398438,52.8806037902832,26.298250198364258,19.300079345703125,19.85062026977539,48.40291213989258,17
91.47473907470703,19.03207778930664,25.54686164855957,-92.10447692871094,21.028522491455078,4999.955078125,-142.68443298339844,52.87490463256836,26.30823516845703,19.321447372436523,19.85062026977539,48.297767639160156,17
91.41506958007812,19.03107261657715,25.64108657836914,-92.1231918334961,21.250822067260742,4999.95166015625,-142.66683959960938,52.864498138427734,26.335704803466797,19.357942581176758,19.85062026977539,48.30906295776367,17
91.35285186767578,19.025434494018555,25.778242111206055,-92.19615936279297,21.453929901123047,4999.958984375,-142.6089630126953,52.879730224609375,26.35141944885254,19.396818161010742,19.85062026977539,48.31930160522461,17
91.0682373046875,19.017229080200195,25.937284469604492,-92.31375122070312,21.641408920288086,4999.962890625,-142.58253479003906,52.85390853881836,26.42046356201172,19.423471450805664,19.85062026977539,48.45709228515625,17
91.12750244140625,18.999019622802734,26.053260803222656,-92.3738021850586,21.80741310119629,4999.95263671875,-142.453857421875,52.89625930786133,26.48495864868164,19.432161331176758,19.85062026977539,48.40164566040039,17
91.00541687011719,18.96207618713379,26.15395736694336,-92.37014770507812,21.960491180419922,4999.9599609375,-142.51136779785156,52.872406005859375,26.54389190673828,19.438297271728516,19.85062026977539,48.363502502441406,17
90.94940948486328,18.913179397583008,26.233896255493164,-92.32862091064453,22.0788516998291,4999.95849609375,-142.53219604492188,52.83192825317383,26.58364486694336,19.462825775146484,19.85062026977539,48.35166931152344,17
90.93195343017578,18.86360740661621,26.284149169921875,-92.25521850585938,22.193683624267578,4999.96240234375,-142.5694122314453,52.79216766357422,26.632503509521484,19.4854736328125,19.85062026977539,48.376522064208984,17
90.96907806396484,18.820831298828125,26.330013275146484,-92.15538787841797,22.28865623474121,4999.95947265625,-142.6409454345703,52.805789947509766,26.719680786132812,19.510988235473633,19.85062026977539,48.426002502441406,17
90.88800048828125,18.796398162841797,26.392234802246094,-92.11506652832031,22.392976760864258,4999.95654296875,-142.75955200195312,52.78831100463867,26.780698776245117,19.530942916870117,19.85062026977539,48.395442962646484,17
91.11343383789062,18.789735794067383,26.55006980895996,-92.00053405761719,22.511306762695312,4999.94970703125,-142.81021118164062,52.7907600402832,26.7921142578125,19.544309616088867,19.85062026977539,48.39751052856445,17
91.30616760253906,18.78229331970215,26.861698150634766,-91.89769744873047,22.633209228515625,4999.95458984375,-142.90245056152344,52.80436706542969,26.789745330810547,19.55616569519043,19.85062026977539,48.39957809448242,17
91.50767517089844,18.77867317199707,27.105066299438477,-91.70967102050781,22.761959075927734,4999.95361328125,-142.9205322265625,52.76118850708008,26.787107467651367,19.5844783782959,19.85062026977539,48.43657302856445,17
91.62203979492188,18.77985382080078,27.243804931640625,-91.72000122070312,22.86951446533203,4999.96044921875,-142.96165466308594,52.79756546020508,26.786985397338867,19.61246109008789,19.85062026977539,48.391075134277344,17
91.60606384277344,18.795223236083984,27.434656143188477,-91.75765991210938,22.95151710510254,4999.96533203125,-143.02793884277344,52.8252067565918,26.835044860839844,19.63755989074707,19.85062026977539,48.38398361206055,17
91.46917724609375,18.818422317504883,27.607568740844727,-91.77169799804688,23.021692276000977,4999.96533203125,-143.02288818359375,52.804805755615234,26.94024085998535,19.651350021362305,19.85062026977539,48.42695617675781,17
91.50517272949219,18.85909080505371,27.71158790588379,-91.85791778564453,23.074377059936523,4999.94970703125,-142.95431518554688,52.82964324951172,26.984142303466797,19.66843032836914,19.85062026977539,48.37854766845703,17
91.47738647460938,18.918027877807617,27.787033081054688,-91.850830078125,23.10518455505371,4999.95166015625,-142.91136169433594,52.80305862426758,26.99456787109375,19.696529388427734,19.85062026977539,48.35246276855469,17
91.4269790649414,18.949716567993164,27.85492515563965,-91.94718170166016,23.14633560180664,4999.95947265625,-142.8787078857422,52.83732986450195,27.046316146850586,19.723115921020508,19.85062026977539,48.38155746459961,17
91.440185546875,18.985858917236328,27.961511611938477,-91.9460678100586,23.179088592529297,4999.9599609375,-142.79421997070312,52.816898345947266,27.051979064941406,19.740392684936523,19.85062026977539,48.45470428466797,17
91.37052154541016,19.01689910888672,28.06795883178711,-92.00855255126953,23.23435401916504,4999.9599609375,-142.78578186035156,52.83280563354492,27.097919464111328,19.753847122192383,19.85062026977539,48.36798858642578,17
91.33072662353516,19.039993286132812,28.093589782714844,-92.13677215576172,23.304073333740234,4999.962890625,-142.58721923828125,52.847232818603516,27.144573211669922,19.76981544494629,19.85062026977539,48.42205810546875,17
91.40397644042969,19.04485321044922,28.228120803833008,-92.1555404663086,23.369731903076172,4999.95751953125,-142.5042266845703,52.87372589111328,27.20276641845703,19.78835678100586,19.85062026977539,48.33955001831055,17
91.3135757446289,19.015911102294922,28.442710876464844,-92.18611145019531,23.43441390991211,4999.9560546875,-142.5617218017578,52.86521530151367,27.26036834716797,19.800992965698242,19.85062026977539,48.36259078979492,17
91.33634948730469,18.979604721069336,28.57623291015625,-92.23252868652344,23.476879119873047,4999.95556640625,-142.47567749023438,52.91150665283203,27.29575538635254,19.812625885009766,19.85062026977539,48.393375396728516,17
91.32845306396484,18.93179702758789,28.700525283813477,-92.2813491821289,23.545194625854492,4999.951171875,-142.38507080078125,52.8843994140625,27.320310592651367,19.822162628173828,19.85062026977539,48.41513442993164,17
91.16630554199219,18.886932373046875,28.868528366088867,-92.47908782958984,23.62253761291504,4999.9541015625,-142.4288787841797,52.9381217956543,27.317138671875,19.82830047607422,19.85062026977539,48.433265686035156,17
